messageGuid,deviceGuid,createdDate,receivedDate,latitude,longitude,data,messageSize,callbackDeliveryStatus
d845ce3e-4fd8-4b93-8902-e1c508890277,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 02:21:22,02/21/2024 09:22:50,52.278599,20.8095849,MTUsMS41LDEwLDMsNTIyNzg1OTkwLDIwODA5NTg0OQ==,39,4
b70bfded-b6e6-42fe-873b-6cf79bb972ae,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 09:45:54,02/21/2024 11:22:01,52.278208,20.809213,MjEsMS44LDM4LDYsNTIyNzgyMDgwLDIwODA5MjEzMA==,39,4
2446cbda-44d9-4d45-931d-9ff24af505df,37e91959-2b3c-464c-866a-acc75e5f5bba,02/20/2024 15:06:50,02/21/2024 11:22:01,52.278404,20.80908,NiwxLjYsOSwyLDUyMjc4NDA0MCwyMDgwOTA4MDA=,37,4
2e44be12-765a-4dfe-a280-bdeabf3a5f90,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 11:58:00,02/21/2024 13:23:44,52.27837,20.809154,MjMsMS43LDE0LDcsNTIyNzgzNzAwLDIwODA5MTU0MA==,39,4
865eb2dd-7e79-4565-8ceb-6db21bd005aa,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 03:22:02,02/21/2024 14:20:47,52.278216,20.809228,MTYsMS43LDQxLDQsNTIyNzgyMTYwLDIwODA5MjI4MA==,39,4
2bcede2a-ee51-400d-867f-6583fffb9f39,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 04:22:07,02/21/2024 14:20:47,52.278339,20.809203,MTcsMS45LDQsNCw1MjI3ODMzOTAsMjA4MDkyMDMw,38,4
06d86fe6-5da9-4c4e-821c-12a8f81dd6dc,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 05:22:22,02/21/2024 14:20:47,52.278345,20.809386,MTgsMS44LDE2LDQsNTIyNzgzNDUwLDIwODA5Mzg2MA==,39,4
0fec8b4e-9e45-4a35-af3a-13bc4b1253a3,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 06:22:56,02/21/2024 14:20:47,52.278303,20.809097,MTksMS4yLDM0LDUsNTIyNzgzMDMwLDIwODA5MDk3MA==,39,4
aaf572f5-0b13-4f41-8c03-e91241f18c6e,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 07:23:09,02/21/2024 14:20:47,52.278454,20.809173,MjAsMS40LDE0LDUsNTIyNzg0NTQwLDIwODA5MTczMA==,39,4
0febe9e6-aca9-4849-9b6d-0bc1a0d237a7,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 10:57:46,02/21/2024 15:38:55,52.27826,20.809188,MjIsMS40LDM2LDcsNTIyNzgyNjAwLDIwODA5MTg4MA==,39,4
bc1a62b4-6694-4e0d-8af7-ec78c244aacd,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 12:59:01,02/21/2024 15:38:55,52.278333,20.809208,MjQsMS40LDMwLDcsNTIyNzgzMzMwLDIwODA5MjA4MA==,39,4
7a26a743-41d2-42f0-9936-697e7b60a2e9,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 13:59:08,02/21/2024 15:38:55,52.278182,20.809203,MjUsMS43LDgsNyw1MjI3ODE4MjAsMjA4MDkyMDMw,38,4
d2a68c99-b821-49b1-b0f9-d665c1a3e3c4,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 16:15:06,02/21/2024 19:56:16,52.27848,20.809539,MjcsMS41LDgsOCw1MjI3ODQ4MDAsMjA4MDk1Mzkw,38,4
b88e4fc5-7754-4555-91c1-d881aa60c079,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 17:15:16,02/21/2024 20:08:24,52.278131,20.809234,MjgsMS43LDExLDgsNTIyNzgxMzEwLDIwODA5MjM0MA==,39,4
cf661bd3-e08e-4a93-a764-b81814668774,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 18:15:42,02/21/2024 22:27:35,52.278542,20.809208,MjksMS40LDI2LDgsNTIyNzg1NDIwLDIwODA5MjA4MA==,39,4
5e3dd8d4-2b70-4eb2-b11e-d483f97d4964,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 19:16:20,02/21/2024 22:27:36,52.278446,20.809176,MzAsMS40LDM5LDksNTIyNzg0NDYwLDIwODA5MTc2MA==,39,4
f54789a7-06a3-4ff5-8764-393f3b91ace2,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 21:47:34,02/21/2024 23:30:04,52.275809,20.8117139,MzEsMS4zLDEyLDksNTIyNzU4MDkwLDIwODExNzEzOQ==,39,4
826f9dd2-093d-4596-86c2-3e887eb2b52e,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 22:53:01,02/22/2024 00:27:45,52.277633,20.808592,MzIsMS41LDE0LDEwLDUyMjc3NjMzMCwyMDgwODU5MjA=,40,4
e0b7e3da-e456-44f2-95e9-d166c3f06e5a,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 23:53:26,02/22/2024 00:59:31,52.278941,20.808848,MzMsMS44LDI0LDEwLDUyMjc4OTQxMCwyMDgwODg0ODA=,40,4
f742553f-82f1-4dc3-8da4-c8abed281451,37e91959-2b3c-464c-866a-acc75e5f5bba,02/21/2024 15:14:58,02/22/2024 09:49:05,52.278795,20.809187,MjYsMS41LDIxLDgsNTIyNzg3OTUwLDIwODA5MTg3MA==,39,4
ede884c2-de9a-4a39-8cd9-6e734761e705,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 01:57:46,02/22/2024 09:49:05,52.278222,20.809584,MzQsMS4zLDExLDEwLDUyMjc4MjIyMCwyMDgwOTU4NDA=,40,4
56dfb0b0-68f6-45a4-9f7e-f648fc676a37,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 02:58:18,02/22/2024 09:49:06,52.27823,20.809362,MzUsMS40LDMzLDExLDUyMjc4MjMwMCwyMDgwOTM2MjA=,40,4
dc73fa8a-0ed7-455d-bbbe-e069f6dc3c36,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 04:58:28,02/22/2024 09:49:06,52.278306,20.80942,MzcsMS4zLDYsMTEsNTIyNzgzMDYwLDIwODA5NDIwMA==,39,4
2d3d5410-8158-417e-a0cb-8370e9e75de3,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 03:58:22,02/22/2024 10:09:48,52.278229,20.809542,MzYsMS44LDUsMTEsNTIyNzgyMjkwLDIwODA5NTQyMA==,39,4
d513ca49-04c0-4679-ba03-8815e3b9c7f3,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 05:58:39,02/22/2024 10:09:49,52.278242,20.809445,MzgsMS4zLDExLDExLDUyMjc4MjQyMCwyMDgwOTQ0NTA=,40,4
bfb28721-a671-4b15-815b-947d4626673b,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 06:58:51,02/22/2024 10:09:49,52.278397,20.809367,MzksMS4zLDEzLDExLDUyMjc4Mzk3MCwyMDgwOTM2NzA=,40,4
7e43d22d-fe55-4efc-8ab8-c519256c47ce,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 09:46:31,02/22/2024 11:12:53,52.278374,20.80923,NDEsMS45LDIyLDEyLDUyMjc4Mzc0MCwyMDgwOTIzMDA=,40,4
ec08e55b-78b1-4be5-bb1d-e61bd222050b,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 10:48:30,02/22/2024 15:48:20,52.2782709,20.809168,NDIsMS40LDMyLDEyLDUyMjc4MjcwOSwyMDgwOTE2ODA=,40,4
ba120ef2-a6c5-49e1-ac24-de169aefafc4,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 21:56:59,02/22/2024 22:13:56,52.278425,20.809284,NywxLjcsMjEsMyw1MjI3ODQyNTAsMjA4MDkyODQw,38,4
39a6d30e-4613-4ea3-9a49-8fe026bc1524,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 19:24:42,02/22/2024 22:35:53,52.279352,20.8093809,NSwxLjUsOCwyLDUyMjc5MzUyMCwyMDgwOTM4MDk=,37,4
fd4b22fc-b9ca-4298-98dd-2447984362b2,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 20:25:16,02/22/2024 22:35:53,52.278225,20.809248,NiwyLjAsMzUsMiw1MjI3ODIyNTAsMjA4MDkyNDgw,38,4
18e9f244-00db-4113-bbf5-ea8457c8645d,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 15:23:12,02/23/2024 02:03:26,52.278304,20.8092219,MSwxLjYsMTMsMCw1MjI3ODMwNDAsMjA4MDkyMjE5,38,4
f16b9a9e-cdec-4c0c-8f2b-2cb9ebc513b6,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 16:23:19,02/23/2024 02:03:26,52.278373,20.808875,MiwxLjYsNywwLDUyMjc4MzczMCwyMDgwODg3NTA=,37,4
e28c3f95-d558-440a-93f9-8a8579e2cd72,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 17:24:23,02/23/2024 02:03:27,0,0,MywwLjAsNjQsMSwwLDA=,22,4
9884ced2-bf81-4cdd-ba93-269be6a849e2,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 18:24:35,02/23/2024 02:03:27,52.278723,20.808627,NCwxLjQsMTMsMiw1MjI3ODcyMzAsMjA4MDg2Mjcw,38,4
bed4e6a8-151b-447b-8ce6-cbcc061d3678,37e91959-2b3c-464c-866a-acc75e5f5bba,02/22/2024 23:12:05,02/23/2024 02:10:08,52.2785439,20.809279,OCwxLjMsMTMsMyw1MjI3ODU0MzksMjA4MDkyNzkw,38,4
8a64a791-9dce-48e3-95cc-bef444d6e107,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 00:12:38,02/23/2024 02:10:08,52.278557,20.808891,OSwxLjMsMzMsMyw1MjI3ODU1NzAsMjA4MDg4OTEw,38,4
ef2cc511-eb1b-4659-9149-270f3bb81958,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 09:24:28,02/23/2024 13:06:35,52.278089,20.809938,MSwxLjcsMTQsMCw1MjI3ODA4OTAsMjA4MDk5Mzgw,38,4
37c4b1df-1ce9-4d70-9918-3949d7d633aa,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 10:58:17,02/23/2024 14:47:36,52.278616,20.809102,MiwxLjMsMzEsMCw1MjI3ODYxNjAsMjA4MDkxMDIw,38,4
e7689260-624a-4cac-9073-490d0db0bd6b,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 08:24:13,02/23/2024 14:47:37,52.278342,20.809544,MCwxLjMsOCwwLDAuMC4y,23,4
8dab7374-cee6-4aee-bf58-d380f6762d18,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 13:51:21,02/23/2024 15:56:27,52.278112,20.808528,NCwxLjUsNSwxLDUyMjc4MTEyMCwyMDgwODUyODA=,37,4
127c1cf0-39da-407f-b597-0e32ea009fc0,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 12:51:16,02/23/2024 15:56:29,52.277876,20.809211,MywxLjMsMzYsMSw1MjI3Nzg3NjAsMjA4MDkyMTEw,38,4
440a7b72-cc32-4044-a197-dab01ed13196,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 17:30:19,02/23/2024 20:33:25,52.278728,20.809055,NywxLjIsMTIsMiw1MjI3ODcyODAsMjA4MDkwNTUw,38,4
3ef51fe4-e42f-4a9d-9d55-6343fd517f0b,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 16:30:08,02/23/2024 22:26:53,52.2781779,20.809137,NiwxLjUsOCwyLDUyMjc4MTc3OSwyMDgwOTEzNzA=,37,4
3da13a6f-c5f8-4c6e-8c3f-f56ade58e4ff,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 18:30:35,02/23/2024 22:26:58,52.278552,20.809081,OCwxLjIsMTYsMiw1MjI3ODU1MjAsMjA4MDkwODEw,38,4
023b9def-45eb-47bb-aa1f-c5fd805f32fc,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 19:31:01,02/23/2024 22:26:58,52.278255,20.8091839,OSwxLjQsMjYsMyw1MjI3ODI1NTAsMjA4MDkxODM5,38,4
587a52e0-0d37-4c08-9a5e-3c2e25ecb486,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 20:31:30,02/23/2024 22:26:58,52.278349,20.808922,MTAsMS42LDMxLDMsNTIyNzgzNDkwLDIwODA4OTIyMA==,39,4
494d29f1-4367-4ed9-ac28-e35c54c6eceb,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 21:48:10,02/23/2024 22:34:38,52.278127,20.809243,MTEsMS42LDEyLDMsNTIyNzgxMjcwLDIwODA5MjQzMA==,39,4
92c7848e-e50b-44a2-a302-5db55b87ca1e,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 00:32:11,02/24/2024 00:43:48,52.279007,20.808682,MTMsMS41LDI1LDQsNTIyNzkwMDcwLDIwODA4NjgyMA==,39,4
52aa79a6-ab27-4861-9932-05015037b219,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 23:31:47,02/24/2024 00:43:49,52.2788759,20.808934,MTIsMS44LDYsMyw1MjI3ODg3NTksMjA4MDg5MzQw,38,4
2d1b9866-8379-49f0-a15d-3b7992b9c92c,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 01:42:08,02/24/2024 09:28:50,52.279583,20.809467,MTQsMS41LDE0LDQsNTIyNzk1ODMwLDIwODA5NDY3MA==,39,4
b6e65a3b-c41a-4539-91e2-1b621e24142a,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 03:42:43,02/24/2024 09:28:50,52.27827,20.809182,MTYsMi4wLDE0LDUsNTIyNzgyNzAwLDIwODA5MTgyMA==,39,4
fd225a39-49c7-4742-9af6-dd1107bac3a8,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 02:42:29,02/24/2024 09:28:50,52.278309,20.809202,MTUsMS44LDIyLDQsNTIyNzgzMDkwLDIwODA5MjAyMA==,39,4
41c148df-9dd6-4452-a342-fc4e180f313c,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 04:42:47,02/24/2024 09:52:50,52.278538,20.808969,MTcsMS42LDQsNSw1MjI3ODUzODAsMjA4MDg5Njkw,38,4
cd57df52-71c7-4f76-9d7c-794a51e8daa1,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 05:42:54,02/24/2024 09:52:50,52.2787999,20.8095469,MTgsMS4yLDcsNSw1MjI3ODc5OTksMjA4MDk1NDY5,38,4
d09a5f92-f72f-447b-af88-fee3b0301c37,37e91959-2b3c-464c-866a-acc75e5f5bba,02/23/2024 15:30:00,02/24/2024 09:52:50,52.278335,20.809196,NSwxLjQsMjcsMiw1MjI3ODMzNTAsMjA4MDkxOTYw,38,4
530f6db4-a3e8-4db4-a4ec-e64c64e5dff2,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 07:43:12,02/24/2024 09:52:51,52.278633,20.809506,MjAsMS4zLDgsNSw1MjI3ODYzMzAsMjA4MDk1MDYw,38,4
b0c911f9-cac0-4746-9987-32c627ef3eb3,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 06:43:05,02/24/2024 13:10:08,52.278751,20.8092529,MTksMS42LDEyLDUsNTIyNzg3NTEwLDIwODA5MjUyOQ==,39,4
e8ed155b-94b8-4c10-8ddb-fe34519c5686,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 10:48:56,02/24/2024 13:10:08,52.278459,20.809256,MjIsMS40LDksNiw1MjI3ODQ1OTAsMjA4MDkyNTYw,38,4
df3db06c-86d7-40f2-af04-4625b0809c10,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 13:46:52,02/24/2024 16:02:30,52.2782989,20.809197,MjQsMS4yLDgsNyw1MjI3ODI5ODksMjA4MDkxOTcw,38,4
f73f106c-b3dd-4699-997a-d5fa401bf2b4,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 09:29:56,02/24/2024 19:10:26,52.278263,20.809236,MjEsMS40LDM4LDYsNTIyNzgyNjMwLDIwODA5MjM2MA==,39,4
56468694-e4ad-4275-b5e8-d201f78383f2,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 17:38:07,02/24/2024 20:41:42,52.278579,20.808963,MjcsMS40LDcsOCw1MjI3ODU3OTAsMjA4MDg5NjMw,38,4
88aaf0e9-cc25-44d9-9ecb-6945a333e6c1,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 18:38:18,02/24/2024 20:41:42,52.278916,20.808394,MjgsMS4yLDEwLDgsNTIyNzg5MTYwLDIwODA4Mzk0MA==,39,4
247d7ae6-78fc-4c74-86b3-4318110c75a2,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 19:38:33,02/24/2024 21:28:58,52.278343,20.808996,MjksMS43LDE2LDgsNTIyNzgzNDMwLDIwODA4OTk2MA==,39,4
f52eae06-5e1d-4cad-830d-df80c53f5720,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 16:38:01,02/24/2024 21:56:45,52.278312,20.808934,MjYsMS44LDI4LDgsNTIyNzgzMTIwLDIwODA4OTM0MA==,39,4
28d7caa3-7d7b-424c-9ed2-0b53fd714b6a,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 15:37:34,02/24/2024 21:56:45,52.278455,20.809111,MjUsMS44LDI5LDcsNTIyNzg0NTUwLDIwODA5MTExMA==,39,4
cbaab4c5-10cc-4a1f-ac05-ec64648eb43a,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 21:39:17,02/24/2024 23:41:21,52.278242,20.809197,MzAsMS43LDMxLDksNTIyNzgyNDIwLDIwODA5MTk3MA==,39,4
92028817-992b-4969-91d2-dd9c31acd73c,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 23:27:49,02/25/2024 00:19:32,52.278396,20.810979,MzEsMS4yLDI5LDksNTIyNzgzOTYwLDIwODEwOTc5MA==,39,4
8bb6d704-46c9-4b76-b9ab-77e788cad9f5,37e91959-2b3c-464c-866a-acc75e5f5bba,02/25/2024 05:19:20,02/25/2024 10:17:54,52.278371,20.808909,MzYsMS41LDEzLDEwLDUyMjc4MzcxMCwyMDgwODkwOTA=,40,4
fd797a3c-6b17-4e6e-9a38-51302fab2dad,37e91959-2b3c-464c-866a-acc75e5f5bba,02/25/2024 06:19:30,02/25/2024 13:15:15,52.27861,20.809489,MzcsMS4yLDEwLDExLDUyMjc4NjEwMCwyMDgwOTQ4OTA=,40,4
b4c08b92-626a-44d1-b077-2071690955ae,37e91959-2b3c-464c-866a-acc75e5f5bba,02/25/2024 07:19:44,02/25/2024 13:15:15,52.27738,20.808959,MzgsMS4yLDE0LDExLDUyMjc3MzgwMCwyMDgwODk1OTA=,40,4
062eacbe-951e-495e-a33f-f9eee31aa96b,37e91959-2b3c-464c-866a-acc75e5f5bba,02/25/2024 09:54:29,02/25/2024 13:15:15,52.278322,20.80919,MzksMS40LDM4LDExLDUyMjc4MzIyMCwyMDgwOTE5MDA=,40,4
aca97b83-cd62-45d9-9a52-75e8f4e8756e,37e91959-2b3c-464c-866a-acc75e5f5bba,02/25/2024 01:18:17,02/25/2024 13:43:09,0,0,MzIsMS4zLDExLDksMCww,23,4
f3aa3cdc-00a2-475c-bdf1-1437bd21de35,37e91959-2b3c-464c-866a-acc75e5f5bba,02/25/2024 02:18:34,02/25/2024 13:43:10,52.279199,20.809776,MzMsMS42LDE2LDEwLDUyMjc5MTk5MCwyMDgwOTc3NjA=,40,4
c1146c7d-d250-46b2-a884-84b3fc3b925b,37e91959-2b3c-464c-866a-acc75e5f5bba,02/25/2024 03:19:01,02/25/2024 13:43:16,52.278276,20.809181,MzQsMS43LDI4LDEwLDUyMjc4Mjc2MCwyMDgwOTE4MTA=,40,4
dbabca0a-927f-4268-81a3-75191f15bba3,37e91959-2b3c-464c-866a-acc75e5f5bba,02/25/2024 04:19:07,02/25/2024 13:43:16,52.278291,20.809323,MzUsMS43LDcsMTAsNTIyNzgyOTEwLDIwODA5MzIzMA==,39,4
cb82781c-006d-4279-9c8a-9f4db78f8342,37e91959-2b3c-464c-866a-acc75e5f5bba,02/24/2024 12:46:44,02/25/2024 14:39:31,52.2785439,20.809239,MjMsMS44LDM0LDYsNTIyNzg1NDM5LDIwODA5MjM5MA==,39,4
b396a4c5-2f25-4a57-a306-46c8d3e6b861,37e91959-2b3c-464c-866a-acc75e5f5bba,02/25/2024 11:17:17,02/25/2024 14:39:32,52.278153,20.809236,NDAsMS42LDI5LDEyLDUyMjc4MTUzMCwyMDgwOTIzNjA=,40,4
bb38568d-7967-4824-81ac-20d80941901a,37e91959-2b3c-464c-866a-acc75e5f5bba,02/25/2024 13:44:22,02/25/2024 15:38:27,52.2784989,20.809149,NDIsMS44LDYzLDE0LDUyMjc4NDk4OSwyMDgwOTE0OTA=,40,4
219487b5-5c16-4e24-887b-a90e183b3247,37e91959-2b3c-464c-866a-acc75e5f5bba,02/25/2024 15:13:40,02/25/2024 20:12:35,52.278673,20.809333,NDMsMS40LDEwLDE0LDUyMjc4NjczMCwyMDgwOTMzMzA=,40,4
